No.,Time,Source,Destination,Protocol,Length,MSS,WIN,TTL,URG,ACK,PSH,RST,SYN,FIN,SQ,SQR,Who,At,Info,Src Port,Dest Port,AttackType
473,0.247884803,192.168.60.133,192.168.60.131,TCP,60,1460,1024,50,0,0,0,0,1,0,0,0,0,0,63713  >  1500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
474,0.247965943,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1500  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
475,0.247884843,192.168.60.133,192.168.60.131,TCP,60,1460,1024,58,0,0,0,0,1,0,0,0,0,0,63713  >  406 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
476,0.248116211,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"406  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
477,0.247884883,192.168.60.133,192.168.60.131,TCP,60,1460,1024,54,0,0,0,0,1,0,0,0,0,0,63713  >  1070 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
478,0.248136719,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1070  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
479,0.247884913,192.168.60.133,192.168.60.131,TCP,60,1460,1024,51,0,0,0,0,1,0,0,0,0,0,63713  >  10566 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
480,0.248177795,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"10566  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
481,0.247884954,192.168.60.133,192.168.60.131,TCP,60,1460,1024,48,0,0,0,0,1,0,0,0,0,0,63713  >  16018 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
482,0.248195627,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"16018  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
483,0.248237014,192.168.60.133,192.168.60.131,TCP,60,1460,1024,44,0,0,0,0,1,0,0,0,0,0,63713  >  6123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
484,0.24824048,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"6123  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
485,0.248237124,192.168.60.133,192.168.60.131,TCP,60,1460,1024,54,0,0,0,0,1,0,0,0,0,0,63713  >  5102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
486,0.248260758,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5102  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
487,0.248237154,192.168.60.133,192.168.60.131,TCP,60,1460,1024,58,0,0,0,0,1,0,0,0,0,0,63713  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
488,0.248314727,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5000  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
489,0.248237194,192.168.60.133,192.168.60.131,TCP,60,1460,1024,52,0,0,0,0,1,0,0,0,0,0,63713  >  8089 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
490,0.248335155,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"8089  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
491,0.248237234,192.168.60.133,192.168.60.131,TCP,60,1460,1024,53,0,0,0,0,1,0,0,0,0,0,63713  >  7777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
492,0.248374889,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"7777  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
493,0.248237274,192.168.60.133,192.168.60.131,TCP,60,1460,1024,45,0,0,0,0,1,0,0,0,0,0,63713  >  691 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
494,0.248394435,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"691  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
495,0.248237304,192.168.60.133,192.168.60.131,TCP,60,1460,1024,58,0,0,0,0,1,0,0,0,0,0,63713  >  8180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
496,0.248434539,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"8180  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
497,0.248237345,192.168.60.133,192.168.60.131,TCP,60,1460,1024,39,0,0,0,0,1,0,0,0,0,0,63713  >  5200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
498,0.248452682,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5200  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
499,0.248494389,192.168.60.133,192.168.60.131,TCP,60,1460,1024,45,0,0,0,0,1,0,0,0,0,0,63713  >  7402 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
500,0.248497545,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"7402  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
501,0.248494429,192.168.60.133,192.168.60.131,TCP,60,1460,1024,59,0,0,0,0,1,0,0,0,0,0,63713  >  2022 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
502,0.248515879,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"2022  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
503,0.248494469,192.168.60.133,192.168.60.131,TCP,60,1460,1024,49,0,0,0,0,1,0,0,0,0,0,63713  >  880 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
504,0.248556784,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"880  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
505,0.248494499,192.168.60.133,192.168.60.131,TCP,60,1460,1024,54,0,0,0,0,1,0,0,0,0,0,63713  >  1812 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
506,0.248576761,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1812  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
507,0.248494539,192.168.60.133,192.168.60.131,TCP,60,1460,1024,51,0,0,0,0,1,0,0,0,0,0,63713  >  1098 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
508,0.248716339,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1098  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
509,0.24849458,192.168.60.133,192.168.60.131,TCP,60,1460,1024,42,0,0,0,0,1,0,0,0,0,0,63713  >  4998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
510,0.248736596,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"4998  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
511,0.24849462,192.168.60.133,192.168.60.131,TCP,60,1460,1024,48,0,0,0,0,1,0,0,0,0,0,63713  >  49152 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
512,0.248779535,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"49152  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
513,0.24849466,192.168.60.133,192.168.60.131,TCP,60,1460,1024,42,0,0,0,0,1,0,0,0,0,0,63713  >  2401 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
514,0.24879832,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"2401  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
515,0.248849675,192.168.60.133,192.168.60.131,TCP,60,1460,1024,48,0,0,0,0,1,0,0,0,0,0,63713  >  7070 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
516,0.248853402,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"7070  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
517,0.248849785,192.168.60.133,192.168.60.131,TCP,60,1460,1024,56,0,0,0,0,1,0,0,0,0,0,63713  >  8292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
518,0.248872347,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"8292  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
519,0.248849835,192.168.60.133,192.168.60.131,TCP,60,1460,1024,51,0,0,0,0,1,0,0,0,0,0,63713  >  33899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
520,0.248910537,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"33899  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
521,0.248849875,192.168.60.133,192.168.60.131,TCP,60,1460,1024,55,0,0,0,0,1,0,0,0,0,0,63713  >  6101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
522,0.248928781,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"6101  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
523,0.248849915,192.168.60.133,192.168.60.131,TCP,60,1460,1024,47,0,0,0,0,1,0,0,0,0,0,63713  >  264 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
524,0.248966621,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"264  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
525,0.248849955,192.168.60.133,192.168.60.131,TCP,60,1460,1024,55,0,0,0,0,1,0,0,0,0,0,63713  >  3300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
526,0.248984925,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"3300  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
527,0.248849995,192.168.60.133,192.168.60.131,TCP,60,1460,1024,39,0,0,0,0,1,0,0,0,0,0,63713  >  6106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
528,0.249023326,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"6106  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
529,0.248850036,192.168.60.133,192.168.60.131,TCP,60,1460,1024,48,0,0,0,0,1,0,0,0,0,0,63713  >  5120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
530,0.249041449,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5120  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
531,0.249081864,192.168.60.133,192.168.60.131,TCP,60,1460,1024,44,0,0,0,0,1,0,0,0,0,0,63713  >  5050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
532,0.249084849,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5050  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
533,0.249081894,192.168.60.133,192.168.60.131,TCP,60,1460,1024,49,0,0,0,0,1,0,0,0,0,0,63713  >  27352 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
534,0.249103233,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"27352  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
535,0.249081934,192.168.60.133,192.168.60.131,TCP,60,1460,1024,37,0,0,0,0,1,0,0,0,0,0,63713  >  8081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
536,0.249141714,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"8081  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
537,0.249081974,192.168.60.133,192.168.60.131,TCP,60,1460,1024,37,0,0,0,0,1,0,0,0,0,0,63713  >  3370 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
538,0.249160028,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"3370  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
539,0.249082014,192.168.60.133,192.168.60.131,TCP,60,1460,1024,39,0,0,0,0,1,0,0,0,0,0,63713  >  2119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
540,0.249310195,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"2119  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
541,0.249082054,192.168.60.133,192.168.60.131,TCP,60,1460,1024,44,0,0,0,0,1,0,0,0,0,0,63713  >  5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
542,0.249330022,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5678  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
543,0.249082084,192.168.60.133,192.168.60.131,TCP,60,1460,1024,50,0,0,0,0,1,0,0,0,0,0,63713  >  90 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
544,0.249370216,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"90  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
545,0.249522658,192.168.60.133,192.168.60.131,TCP,60,1460,1024,54,0,0,0,0,1,0,0,0,0,0,63713  >  1138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
546,0.249528518,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1138  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
547,0.249522848,192.168.60.133,192.168.60.131,TCP,60,1460,1024,51,0,0,0,0,1,0,0,0,0,0,63713  >  89 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
548,0.249579062,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"89  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
549,0.249608226,192.168.60.133,192.168.60.131,TCP,60,1460,1024,53,0,0,0,0,1,0,0,0,0,0,63713  >  2718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
550,0.249611351,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"2718  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
551,0.249608316,192.168.60.133,192.168.60.131,TCP,60,1460,1024,49,0,0,0,0,1,0,0,0,0,0,63713  >  1029 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
552,0.249653409,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1029  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
553,0.249608356,192.168.60.133,192.168.60.131,TCP,60,1460,1024,52,0,0,0,0,1,0,0,0,0,0,63713  >  1840 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
554,0.249672033,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1840  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
555,0.249719481,192.168.60.133,192.168.60.131,TCP,60,1460,1024,51,0,0,0,0,1,0,0,0,0,0,63713  >  1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
556,0.249722647,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1132  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
557,0.249719541,192.168.60.133,192.168.60.131,TCP,60,1460,1024,52,0,0,0,0,1,0,0,0,0,0,63713  >  9943 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
558,0.249741692,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"9943  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
559,0.249719581,192.168.60.133,192.168.60.131,TCP,60,1460,1024,58,0,0,0,0,1,0,0,0,0,0,63713  >  62078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
560,0.249783569,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"62078  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
561,0.249719631,192.168.60.133,192.168.60.131,TCP,60,1460,1024,40,0,0,0,0,1,0,0,0,0,0,63713  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
562,0.249815218,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1900  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
563,0.249719671,192.168.60.133,192.168.60.131,TCP,60,1460,1024,51,0,0,0,0,1,0,0,0,0,0,63713  >  1163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
564,0.249853248,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1163  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
565,0.24988127,192.168.60.133,192.168.60.131,TCP,60,1460,1024,58,0,0,0,0,1,0,0,0,0,0,63713  >  3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
566,0.249884235,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"3851  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
567,0.24988134,192.168.60.133,192.168.60.131,TCP,60,1460,1024,54,0,0,0,0,1,0,0,0,0,0,63713  >  5963 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
568,0.2499245,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5963  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
569,0.24988138,192.168.60.133,192.168.60.131,TCP,60,1460,1024,54,0,0,0,0,1,0,0,0,0,0,63713  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
570,0.249942543,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"6001  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
571,0.24988142,192.168.60.133,192.168.60.131,TCP,60,1460,1024,58,0,0,0,0,1,0,0,0,0,0,63713  >  5054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
572,0.250115713,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5054  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
573,0.24988146,192.168.60.133,192.168.60.131,TCP,60,1460,1024,49,0,0,0,0,1,0,0,0,0,0,63713  >  5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
574,0.250137203,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5001  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
575,0.24988152,192.168.60.133,192.168.60.131,TCP,60,1460,1024,55,0,0,0,0,1,0,0,0,0,0,63713  >  1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
576,0.250177597,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1434  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
577,0.24988155,192.168.60.133,192.168.60.131,TCP,60,1460,1024,51,0,0,0,0,1,0,0,0,0,0,63713  >  2160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
578,0.250195791,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"2160  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
579,0.250252305,192.168.60.133,192.168.60.131,TCP,60,1460,1024,38,0,0,0,0,1,0,0,0,0,0,63713  >  3013 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
580,0.250256162,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"3013  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
581,0.250252445,192.168.60.133,192.168.60.131,TCP,60,1460,1024,38,0,0,0,0,1,0,0,0,0,0,63713  >  32773 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
582,0.250278033,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"32773  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
583,0.250252486,192.168.60.133,192.168.60.131,TCP,60,1460,1024,58,0,0,0,0,1,0,0,0,0,0,63713  >  1088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
584,0.250346429,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1088  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
585,0.250252526,192.168.60.133,192.168.60.131,TCP,60,1460,1024,38,0,0,0,0,1,0,0,0,0,0,63713  >  54328 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
586,0.250365745,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"54328  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
587,0.250252566,192.168.60.133,192.168.60.131,TCP,60,1460,1024,44,0,0,0,0,1,0,0,0,0,0,63713  >  49160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
588,0.25040637,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"49160  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
589,0.250252596,192.168.60.133,192.168.60.131,TCP,60,1460,1024,49,0,0,0,0,1,0,0,0,0,0,63713  >  2041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
590,0.250426898,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"2041  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
591,0.250252636,192.168.60.133,192.168.60.131,TCP,60,1460,1024,45,0,0,0,0,1,0,0,0,0,0,63713  >  1328 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
592,0.250468404,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1328  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
593,0.250252676,192.168.60.133,192.168.60.131,TCP,60,1460,1024,54,0,0,0,0,1,0,0,0,0,0,63713  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
594,0.250487489,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1110  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
595,0.250530128,192.168.60.133,192.168.60.131,TCP,60,1460,1024,37,0,0,0,0,1,0,0,0,0,0,63713  >  3878 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
596,0.250533364,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"3878  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
597,0.250530168,192.168.60.133,192.168.60.131,TCP,60,1460,1024,40,0,0,0,0,1,0,0,0,0,0,63713  >  32777 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
598,0.250553111,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"32777  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
599,0.250530218,192.168.60.133,192.168.60.131,TCP,60,1460,1024,47,0,0,0,0,1,0,0,0,0,0,63713  >  1761 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
600,0.25059601,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"1761  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
601,0.250530268,192.168.60.133,192.168.60.131,TCP,60,1460,1024,57,0,0,0,0,1,0,0,0,0,0,63713  >  8873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
602,0.250617139,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"8873  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
603,0.250530309,192.168.60.133,192.168.60.131,TCP,60,1460,1024,49,0,0,0,0,1,0,0,0,0,0,63713  >  726 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
604,0.250783556,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"726  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
605,0.250530349,192.168.60.133,192.168.60.131,TCP,60,1460,1024,37,0,0,0,0,1,0,0,0,0,0,63713  >  5850 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
606,0.250811969,192.168.60.131,192.168.60.133,TCP,54,0,0,64,0,1,0,1,0,0,0,0,0,0,"5850  >  63713 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0",0,0,osscan
607,0.250530389,192.168.60.133,192.168.60.131,TCP,60,1460,1024,56,0,0,0,0,1,0,0,0,0,0,63713  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460,0,0,osscan
